0 verbose cli D:\Program Files\nodejs\node.exe D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\bin\npm-cli.js
1 info using npm@12.0.2
2 info using node@v24.19.0
3 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\npmrc
4 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.npmrc
5 silly config load:file:C:\Users\Administrator\.npmrc
6 silly config load:file:D:\Program Files\nodejs\etc\npmrc
7 verbose title npm ci
8 verbose argv "ci" "--ignore-scripts" "--prefer-offline" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-
10 verbose logfile D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-debug-0.log
11 silly logfile done cleaning log files
1423 http fetch GET 200 https://cdn.npmmirror.com/packages/magic-string/0.30.21/magic-string-0.30.21.tgz 25042ms (cache miss)
1424 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/generator/7.29.1/generator-7.29.1.tgz 25119ms (cache miss)
1425 http fetch GET 200 https://cdn.npmmirror.com/packages/%40esbuild/win32-x64/0.18.20/win32-x64-0.18.20.tgz 25978ms (cache miss)
1426 http fetch GET 200 https://cdn.npmmirror.com/packages/%40cloudflare/workerd-windows-64/1.20260515.1/workerd-windows-64-1.20260515.1.tgz 26979ms (cache miss)
1427 http fetch GET 200 https://cdn.npmmirror.com/packages/vinext/1.0.0-beta.2/vinext-1.0.0-beta.2.tgz 27111ms (cache miss)
1428 http fetch GET 200 https://cdn.npmmirror.com/packages/vite-plugin-commonjs/0.10.4/vite-plugin-commonjs-0.10.4.tgz 27532ms (cache miss)
1429 http fetch GET 200 https://cdn.npmmirror.com/packages/yallist/3.1.1/yallist-3.1.1.tgz 30039ms (cache miss)
1430 http fetch GET 200 https://cdn.npmmirror.com/packages/minimatch/10.2.5/minimatch-10.2.5.tgz 32366ms (cache miss)
1431 http fetch GET 200 https://cdn.npmmirror.com/packages/zod/4.4.3/zod-4.4.3.tgz 35330ms (cache miss)
1432 silly ADD node_modules/zod-validation-error
1433 silly ADD node_modules/zod
1434 silly ADD node_modules/youch-core
1435 silly ADD node_modules/youch
1436 silly ADD node_modules/yoga-layout
1437 silly ADD node_modules/yocto-queue
1438 silly ADD node_modules/yallist
1439 silly ADD node_modules/ws
1440 silly ADD node_modules/wrangler
1441 silly ADD node_modules/wrangler/node_modules/esbuild
1442 silly ADD node_modules/wrangler/node_modules/@esbuild/win32-x64
1443 silly ADD node_modules/workerd
1444 silly ADD node_modules/word-wrap
1445 silly ADD node_modules/which-typed-array
1446 silly ADD node_modules/which-collection
1447 silly ADD node_modules/which-builtin-type
1448 silly ADD node_modules/which-boxed-primitive
1449 silly ADD node_modules/which
1450 silly ADD node_modules/webpack-sources
1451 silly ADD node_modules/webpack
1452 silly ADD node_modules/webpack/node_modules/estraverse
1453 silly ADD node_modules/webpack/node_modules/eslint-scope
1454 silly ADD node_modules/web-vitals
1455 silly ADD node_modules/watchpack
1456 silly ADD node_modules/vitefu
1457 silly ADD node_modules/vite-plugin-dynamic-import
1458 silly ADD node_modules/vite-plugin-dynamic-import/node_modules/glob-parent
1459 silly ADD node_modules/vite-plugin-dynamic-import/node_modules/fast-glob
1460 silly ADD node_modules/vite-plugin-dynamic-import/node_modules/es-module-lexer
1461 silly ADD node_modules/vite-plugin-commonjs
1462 silly ADD node_modules/vite
1463 silly ADD node_modules/vite/node_modules/picomatch
1464 silly ADD node_modules/vite/node_modules/lightningcss-win32-x64-msvc
1465 silly ADD node_modules/vite/node_modules/lightningcss
1466 silly ADD node_modules/vinext
1467 silly ADD node_modules/uri-js
1468 silly ADD node_modules/update-browserslist-db
1469 silly ADD node_modules/unpic
1470 silly ADD node_modules/unicode-trie
1471 silly ADD node_modules/unenv
1472 silly ADD node_modules/undici-types
1473 silly ADD node_modules/undici
1474 silly ADD node_modules/unbox-primitive
1475 silly ADD node_modules/typescript-eslint
1476 silly ADD node_modules/typescript
1477 silly ADD node_modules/typed-array-length
1478 silly ADD node_modules/typed-array-byte-offset
1479 silly ADD node_modules/typed-array-byte-length
1480 silly ADD node_modules/typed-array-buffer
1481 silly ADD node_modules/type-check
1482 silly ADD node_modules/turbo-stream
1483 silly ADD node_modules/tsx
1484 silly ADD node_modules/ts-api-utils
1485 silly ADD node_modules/to-regex-range
1486 silly ADD node_modules/tinyglobby
1487 silly ADD node_modules/tinyglobby/node_modules/picomatch
1488 silly ADD node_modules/tinyglobby/node_modules/fdir
1489 silly ADD node_modules/tiny-inflate
1490 silly ADD node_modules/terser-webpack-plugin
1491 silly ADD node_modules/terser
1492 silly ADD node_modules/tapable
1493 silly ADD node_modules/tailwindcss
1494 silly ADD node_modules/supports-preserve-symlinks-flag
1495 silly ADD node_modules/supports-color
1496 silly ADD node_modules/strip-literal
1497 silly ADD node_modules/strip-literal/node_modules/js-tokens
1498 silly ADD node_modules/strip-json-comments
1499 silly ADD node_modules/string.prototype.trimstart
1500 silly ADD node_modules/string.prototype.trimend
1501 silly ADD node_modules/string.prototype.trim
1502 silly ADD node_modules/string.prototype.repeat
1503 silly ADD node_modules/string.prototype.matchall
1504 silly ADD node_modules/string.prototype.includes
1505 silly ADD node_modules/string.prototype.codepointat
1506 silly ADD node_modules/stop-iteration-iterator
1507 silly ADD node_modules/srvx
1508 silly ADD node_modules/source-map-support
1509 silly ADD node_modules/source-map-js
1510 silly ADD node_modules/source-map
1511 silly ADD node_modules/side-channel-weakmap
1512 silly ADD node_modules/side-channel-map
1513 silly ADD node_modules/side-channel-list
1514 silly ADD node_modules/side-channel
1515 silly ADD node_modules/shebang-regex
1516 silly ADD node_modules/shebang-command
1517 silly ADD node_modules/sharp
1518 silly ADD node_modules/sharp/node_modules/semver
1519 silly ADD node_modules/set-proto
1520 silly ADD node_modules/set-function-name
1521 silly ADD node_modules/set-function-length
1522 silly ADD node_modules/semver
1523 silly ADD node_modules/schema-utils
1524 silly ADD node_modules/schema-utils/node_modules/json-schema-traverse
1525 silly ADD node_modules/schema-utils/node_modules/ajv-keywords
1526 silly ADD node_modules/schema-utils/node_modules/ajv
1527 silly ADD node_modules/scheduler
1528 silly ADD node_modules/satori
1529 silly ADD node_modules/safe-regex-test
1530 silly ADD node_modules/safe-push-apply
1531 silly ADD node_modules/safe-array-concat
1532 silly ADD node_modules/run-parallel
1533 silly ADD node_modules/rolldown
1534 silly ADD node_modules/reusify
1535 silly ADD node_modules/resolve-pkg-maps
1536 silly ADD node_modules/resolve-from
1537 silly ADD node_modules/resolve
1538 silly ADD node_modules/require-from-string
1539 silly ADD node_modules/regexp.prototype.flags
1540 silly ADD node_modules/reflect.getprototypeof
1541 silly ADD node_modules/react-server-dom-webpack
1542 silly ADD node_modules/react-loading-skeleton
1543 silly ADD node_modules/react-is
1544 silly ADD node_modules/react-dom
1545 silly ADD node_modules/react
1546 silly ADD node_modules/queue-microtask
1547 silly ADD node_modules/punycode
1548 silly ADD node_modules/prop-types
1549 silly ADD node_modules/prelude-ls
1550 silly ADD node_modules/postcss-value-parser
1551 silly ADD node_modules/postcss
1552 silly ADD node_modules/possible-typed-array-names
1553 silly ADD node_modules/picomatch
1554 silly ADD node_modules/picocolors
1555 silly ADD node_modules/pathe
1556 silly ADD node_modules/path-to-regexp
1557 silly ADD node_modules/path-parse
1558 silly ADD node_modules/path-key
1559 silly ADD node_modules/path-exists
1560 silly ADD node_modules/parse-css-color
1561 silly ADD node_modules/parent-module
1562 silly ADD node_modules/pako
1563 silly ADD node_modules/p-locate
1564 silly ADD node_modules/p-limit
1565 silly ADD node_modules/own-keys
1566 silly ADD node_modules/optionator
1567 silly ADD node_modules/object.values
1568 silly ADD node_modules/object.fromentries
1569 silly ADD node_modules/object.entries
1570 silly ADD node_modules/object.assign
1571 silly ADD node_modules/object-keys
1572 silly ADD node_modules/object-inspect
1573 silly ADD node_modules/object-assign
1574 silly ADD node_modules/node-releases
1575 silly ADD node_modules/node-exports-info
1576 silly ADD node_modules/neo-async
1577 silly ADD node_modules/natural-compare
1578 silly ADD node_modules/nanoid
1579 silly ADD node_modules/ms
1580 silly ADD node_modules/minimatch
1581 silly ADD node_modules/miniflare
1582 silly ADD node_modules/mime-db
1583 silly ADD node_modules/micromatch
1584 silly ADD node_modules/merge2
1585 silly ADD node_modules/merge-stream
1586 silly ADD node_modules/math-intrinsics
1587 silly ADD node_modules/magic-string
1588 silly ADD node_modules/lru-cache
1589 silly ADD node_modules/loose-envify
1590 silly ADD node_modules/lodash.merge
1591 silly ADD node_modules/locate-path
1592 silly ADD node_modules/loader-runner
1593 silly ADD node_modules/linebreak
1594 silly ADD node_modules/lightningcss-win32-x64-msvc
1595 silly ADD node_modules/lightningcss
1596 silly ADD node_modules/levn
1597 silly ADD node_modules/language-tags
1598 silly ADD node_modules/language-subtag-registry
1599 silly ADD node_modules/kleur
1600 silly ADD node_modules/keyv
1601 silly ADD node_modules/jsx-ast-utils
1602 silly ADD node_modules/json5
1603 silly ADD node_modules/json-stable-stringify-without-jsonify
1604 silly ADD node_modules/json-schema-traverse
1605 silly ADD node_modules/json-buffer
1606 silly ADD node_modules/jsesc
1607 silly ADD node_modules/js-yaml
1608 silly ADD node_modules/js-tokens
1609 silly ADD node_modules/jiti
1610 silly ADD node_modules/jest-worker
1611 silly ADD node_modules/jest-worker/node_modules/supports-color
1612 silly ADD node_modules/iterator.prototype
1613 silly ADD node_modules/isexe
1614 silly ADD node_modules/isarray
1615 silly ADD node_modules/is-weakset
1616 silly ADD node_modules/is-weakref
1617 silly ADD node_modules/is-weakmap
1618 silly ADD node_modules/is-typed-array
1619 silly ADD node_modules/is-symbol
1620 silly ADD node_modules/is-string
1621 silly ADD node_modules/is-shared-array-buffer
1622 silly ADD node_modules/is-set
1623 silly ADD node_modules/is-regex
1624 silly ADD node_modules/is-number-object
1625 silly ADD node_modules/is-number
1626 silly ADD node_modules/is-negative-zero
1627 silly ADD node_modules/is-map
1628 silly ADD node_modules/is-glob
1629 silly ADD node_modules/is-generator-function
1630 silly ADD node_modules/is-finalizationregistry
1631 silly ADD node_modules/is-extglob
1632 silly ADD node_modules/is-date-object
1633 silly ADD node_modules/is-data-view
1634 silly ADD node_modules/is-core-module
1635 silly ADD node_modules/is-callable
1636 silly ADD node_modules/is-boolean-object
1637 silly ADD node_modules/is-bigint
1638 silly ADD node_modules/is-async-function
1639 silly ADD node_modules/is-array-buffer
1640 silly ADD node_modules/ipaddr.js
1641 silly ADD node_modules/internal-slot
1642 silly ADD node_modules/imurmurhash
1643 silly ADD node_modules/import-fresh
1644 silly ADD node_modules/image-size
1645 silly ADD node_modules/ignore
1646 silly ADD node_modules/hex-rgb
1647 silly ADD node_modules/hermes-parser
1648 silly ADD node_modules/hermes-estree
1649 silly ADD node_modules/hasown
1650 silly ADD node_modules/has-tostringtag
1651 silly ADD node_modules/has-symbols
1652 silly ADD node_modules/has-proto
1653 silly ADD node_modules/has-property-descriptors
1654 silly ADD node_modules/has-flag
1655 silly ADD node_modules/has-bigints
1656 silly ADD node_modules/graceful-fs
1657 silly ADD node_modules/gopd
1658 silly ADD node_modules/globalthis
1659 silly ADD node_modules/globals
1660 silly ADD node_modules/glob-to-regexp
1661 silly ADD node_modules/glob-parent
1662 silly ADD node_modules/get-tsconfig
1663 silly ADD node_modules/get-symbol-description
1664 silly ADD node_modules/get-proto
1665 silly ADD node_modules/get-intrinsic
1666 silly ADD node_modules/gensync
1667 silly ADD node_modules/generator-function
1668 silly ADD node_modules/functions-have-names
1669 silly ADD node_modules/function.prototype.name
1670 silly ADD node_modules/function-bind
1671 silly ADD node_modules/for-each
1672 silly ADD node_modules/flatted
1673 silly ADD node_modules/flat-cache
1674 silly ADD node_modules/find-up
1675 silly ADD node_modules/fill-range
1676 silly ADD node_modules/file-entry-cache
1677 silly ADD node_modules/fflate
1678 silly ADD node_modules/fastq
1679 silly ADD node_modules/fast-uri
1680 silly ADD node_modules/fast-levenshtein
1681 silly ADD node_modules/fast-json-stable-stringify
1682 silly ADD node_modules/fast-glob
1683 silly ADD node_modules/fast-glob/node_modules/glob-parent
1684 silly ADD node_modules/fast-deep-equal
1685 silly ADD node_modules/events
1686 silly ADD node_modules/esutils
1687 silly ADD node_modules/estree-walker
1688 silly ADD node_modules/estraverse
1689 silly ADD node_modules/esrecurse
1690 silly ADD node_modules/esquery
1691 silly ADD node_modules/espree
1692 silly ADD node_modules/eslint-visitor-keys
1693 silly ADD node_modules/eslint-scope
1694 silly ADD node_modules/eslint-plugin-react-hooks
1695 silly ADD node_modules/eslint-plugin-react
1696 silly ADD node_modules/eslint-plugin-jsx-a11y
1697 silly ADD node_modules/eslint
1698 silly ADD node_modules/escape-string-regexp
1699 silly ADD node_modules/escape-html
1700 silly ADD node_modules/escalade
1701 silly ADD node_modules/esbuild
1702 silly ADD node_modules/es-to-primitive
1703 silly ADD node_modules/es-shim-unscopables
1704 silly ADD node_modules/es-set-tostringtag
1705 silly ADD node_modules/es-object-atoms
1706 silly ADD node_modules/es-module-lexer
1707 silly ADD node_modules/es-iterator-helpers
1708 silly ADD node_modules/es-errors
1709 silly ADD node_modules/es-define-property
1710 silly ADD node_modules/es-abstract
1711 silly ADD node_modules/error-stack-parser-es
1712 silly ADD node_modules/enhanced-resolve
1713 silly ADD node_modules/emoji-regex-xs
1714 silly ADD node_modules/emoji-regex
1715 silly ADD node_modules/electron-to-chromium
1716 silly ADD node_modules/dunder-proto
1717 silly ADD node_modules/drizzle-orm
1718 silly ADD node_modules/drizzle-kit
1719 silly ADD node_modules/drizzle-kit/node_modules/esbuild
1720 silly ADD node_modules/drizzle-kit/node_modules/@esbuild/win32-x64
1721 silly ADD node_modules/doctrine
1722 silly ADD node_modules/detect-libc
1723 silly ADD node_modules/define-properties
1724 silly ADD node_modules/define-data-property
1725 silly ADD node_modules/deep-is
1726 silly ADD node_modules/debug
1727 silly ADD node_modules/data-view-byte-offset
1728 silly ADD node_modules/data-view-byte-length
1729 silly ADD node_modules/data-view-buffer
1730 silly ADD node_modules/damerau-levenshtein
1731 silly ADD node_modules/csstype
1732 silly ADD node_modules/css-to-react-native
1733 silly ADD node_modules/css-gradient-parser
1734 silly ADD node_modules/css-color-keywords
1735 silly ADD node_modules/css-box-shadow
1736 silly ADD node_modules/css-background-parser
1737 silly ADD node_modules/cross-spawn
1738 silly ADD node_modules/cookie
1739 silly ADD node_modules/convert-source-map
1740 silly ADD node_modules/concat-map
1741 silly ADD node_modules/commander
1742 silly ADD node_modules/color-name
1743 silly ADD node_modules/color-convert
1744 silly ADD node_modules/chrome-trace-event
1745 silly ADD node_modules/chalk
1746 silly ADD node_modules/caniuse-lite
1747 silly ADD node_modules/camelize
1748 silly ADD node_modules/callsites
1749 silly ADD node_modules/call-bound
1750 silly ADD node_modules/call-bind-apply-helpers
1751 silly ADD node_modules/call-bind
1752 silly ADD node_modules/buffer-from
1753 silly ADD node_modules/browserslist
1754 silly ADD node_modules/braces
1755 silly ADD node_modules/brace-expansion
1756 silly ADD node_modules/blake3-wasm
1757 silly ADD node_modules/baseline-browser-mapping
1758 silly ADD node_modules/base64-js
1759 silly ADD node_modules/balanced-match
1760 silly ADD node_modules/axobject-query
1761 silly ADD node_modules/axe-core
1762 silly ADD node_modules/available-typed-arrays
1763 silly ADD node_modules/async-function
1764 silly ADD node_modules/ast-types-flow
1765 silly ADD node_modules/arraybuffer.prototype.slice
1766 silly ADD node_modules/array.prototype.tosorted
1767 silly ADD node_modules/array.prototype.flatmap
1768 silly ADD node_modules/array.prototype.flat
1769 silly ADD node_modules/array.prototype.findlast
1770 silly ADD node_modules/array-includes
1771 silly ADD node_modules/array-buffer-byte-length
1772 silly ADD node_modules/aria-query
1773 silly ADD node_modules/argparse
1774 silly ADD node_modules/ansi-styles
1775 silly ADD node_modules/ajv-formats
1776 silly ADD node_modules/ajv-formats/node_modules/json-schema-traverse
1777 silly ADD node_modules/ajv-formats/node_modules/ajv
1778 silly ADD node_modules/ajv
1779 silly ADD node_modules/acorn-loose
1780 silly ADD node_modules/acorn-jsx
1781 silly ADD node_modules/acorn-import-phases
1782 silly ADD node_modules/acorn
1783 silly ADD node_modules/@xtuc/long
1784 silly ADD node_modules/@xtuc/ieee754
1785 silly ADD node_modules/@webassemblyjs/wast-printer
1786 silly ADD node_modules/@webassemblyjs/wasm-parser
1787 silly ADD node_modules/@webassemblyjs/wasm-opt
1788 silly ADD node_modules/@webassemblyjs/wasm-gen
1789 silly ADD node_modules/@webassemblyjs/wasm-edit
1790 silly ADD node_modules/@webassemblyjs/utf8
1791 silly ADD node_modules/@webassemblyjs/leb128
1792 silly ADD node_modules/@webassemblyjs/ieee754
1793 silly ADD node_modules/@webassemblyjs/helper-wasm-section
1794 silly ADD node_modules/@webassemblyjs/helper-wasm-bytecode
1795 silly ADD node_modules/@webassemblyjs/helper-numbers
1796 silly ADD node_modules/@webassemblyjs/helper-buffer
1797 silly ADD node_modules/@webassemblyjs/helper-api-error
1798 silly ADD node_modules/@webassemblyjs/floating-point-hex-parser
1799 silly ADD node_modules/@webassemblyjs/ast
1800 silly ADD node_modules/@vitejs/plugin-rsc
1801 silly ADD node_modules/@vitejs/plugin-rsc/node_modules/@rolldown/pluginutils
1802 silly ADD node_modules/@vitejs/plugin-react
1803 silly ADD node_modules/@vinext/types
1804 silly ADD node_modules/@vercel/og
1805 silly ADD node_modules/@unpic/react
1806 silly ADD node_modules/@unpic/core
1807 silly ADD node_modules/@typescript-eslint/visitor-keys
1808 silly ADD node_modules/@typescript-eslint/visitor-keys/node_modules/eslint-visitor-keys
1809 silly ADD node_modules/@typescript-eslint/utils
1810 silly ADD node_modules/@typescript-eslint/typescript-estree
1811 silly ADD node_modules/@typescript-eslint/typescript-estree/node_modules/semver
1812 silly ADD node_modules/@typescript-eslint/typescript-estree/node_modules/minimatch
1813 silly ADD node_modules/@typescript-eslint/typescript-estree/node_modules/brace-expansion
1814 silly ADD node_modules/@typescript-eslint/typescript-estree/node_modules/balanced-match
1815 silly ADD node_modules/@typescript-eslint/types
1816 silly ADD node_modules/@typescript-eslint/type-utils
1817 silly ADD node_modules/@typescript-eslint/tsconfig-utils
1818 silly ADD node_modules/@typescript-eslint/scope-manager
1819 silly ADD node_modules/@typescript-eslint/project-service
1820 silly ADD node_modules/@typescript-eslint/parser
1821 silly ADD node_modules/@typescript-eslint/eslint-plugin
1822 silly ADD node_modules/@typescript-eslint/eslint-plugin/node_modules/ignore
1823 silly ADD node_modules/@types/react-dom
1824 silly ADD node_modules/@types/react
1825 silly ADD node_modules/@types/node
1826 silly ADD node_modules/@types/json-schema
1827 silly ADD node_modules/@types/estree
1828 silly ADD node_modules/@types/eslint-scope
1829 silly ADD node_modules/@types/eslint
1830 silly ADD node_modules/@tailwindcss/postcss
1831 silly ADD node_modules/@tailwindcss/oxide-win32-x64-msvc
1832 silly ADD node_modules/@tailwindcss/oxide
1833 silly ADD node_modules/@tailwindcss/node
1834 silly ADD node_modules/@speed-highlight/core
1835 silly ADD node_modules/@sindresorhus/is
1836 silly ADD node_modules/@shuding/opentype.js
1837 silly ADD node_modules/@rolldown/pluginutils
1838 silly ADD node_modules/@rolldown/binding-win32-x64-msvc
1839 silly ADD node_modules/@resvg/resvg-wasm
1840 silly ADD node_modules/@poppinss/exception
1841 silly ADD node_modules/@poppinss/dumper
1842 silly ADD node_modules/@poppinss/dumper/node_modules/supports-color
1843 silly ADD node_modules/@poppinss/colors
1844 silly ADD node_modules/@oxc-project/types
1845 silly ADD node_modules/@openai/sites-vite-plugin
1846 silly ADD node_modules/@nodelib/fs.walk
1847 silly ADD node_modules/@nodelib/fs.stat
1848 silly ADD node_modules/@nodelib/fs.scandir
1849 silly ADD node_modules/@next/eslint-plugin-next
1850 silly ADD node_modules/@jridgewell/trace-mapping
1851 silly ADD node_modules/@jridgewell/sourcemap-codec
1852 silly ADD node_modules/@jridgewell/source-map
1853 silly ADD node_modules/@jridgewell/resolve-uri
1854 silly ADD node_modules/@jridgewell/remapping
1855 silly ADD node_modules/@jridgewell/gen-mapping
1856 silly ADD node_modules/@img/sharp-win32-x64
1857 silly ADD node_modules/@img/colour
1858 silly ADD node_modules/@humanwhocodes/retry
1859 silly ADD node_modules/@humanwhocodes/module-importer
1860 silly ADD node_modules/@humanfs/types
1861 silly ADD node_modules/@humanfs/node
1862 silly ADD node_modules/@humanfs/core
1863 silly ADD node_modules/@eslint/plugin-kit
1864 silly ADD node_modules/@eslint/object-schema
1865 silly ADD node_modules/@eslint/js
1866 silly ADD node_modules/@eslint/eslintrc
1867 silly ADD node_modules/@eslint/eslintrc/node_modules/globals
